email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed
EM105945,Promotional,Version_B,2025-02-15,Desktop,East,Returning,1,0,0,0,0
EM105946,Promotional,Version_A,2025-01-28,Desktop,West,VIP,1,0,0,0,0
EM105947,Welcome,Version_B,2025-02-24,Tablet,South,New,1,0,0,0,0
EM105948,Promotional,Version_A,2025-03-30,Mobile,North,New,1,1,1,0,0
EM105949,Newsletter,Version_B,2024-12-21,Mobile,East,Returning,1,1,0,0,0
EM105950,Welcome,Version_B,2024-12-17,Desktop,East,Returning,1,1,1,0,0
EM105951,Welcome,Version_A,2025-03-12,Desktop,East,VIP,1,0,0,0,0
EM105952,Newsletter,Version_A,2025-06-07,Mobile,East,Returning,1,1,0,0,0
EM105953,Promotional,Version_A,2025-01-13,Mobile,West,Returning,1,0,0,0,0
EM105954,Welcome,Version_A,2024-12-19,Mobile,North,VIP,0,0,0,0,0
EM105955,Promotional,Version_B,2025-03-28,Mobile,North,New,1,1,0,0,0
EM105956,Promotional,Version_B,2025-04-06,Mobile,South,New,1,1,0,0,0
EM105957,Promotional,Version_A,2024-12-21,Mobile,East,Returning,1,0,0,0,0
EM105958,Newsletter,Version_B,2025-05-30,Desktop,East,New,1,1,0,0,0
EM105959,Newsletter,Version_A,2025-04-23,Desktop,South,New,1,1,0,0,0
EM105960,Promotional,Version_B,2025-06-03,Desktop,West,New,0,0,0,0,0
EM105961,Newsletter,Version_B,2025-05-03,Desktop,North,Returning,1,0,0,0,0
EM105962,Promotional,Version_B,2025-01-11,Mobile,East,VIP,1,0,0,0,0
EM105963,Newsletter,Version_A,2025-04-01,Mobile,South,New,1,0,0,0,0
EM105964,Promotional,Version_B,2025-05-10,Mobile,North,Returning,1,0,0,0,0
EM105965,Newsletter,Version_A,2025-01-11,Tablet,South,New,1,1,1,0,0
EM105966,Newsletter,Version_B,2025-03-23,Mobile,South,Returning,1,0,0,0,0
EM105967,Welcome,Version_A,2025-02-28,Desktop,West,Returning,1,0,0,0,0
EM105968,Newsletter,Version_A,2025-03-16,Mobile,North,VIP,1,0,0,0,0
EM105969,Newsletter,Version_B,2025-05-10,Tablet,East,New,1,0,0,0,0
EM105970,Newsletter,Version_B,2025-02-16,Mobile,North,Returning,1,0,0,0,0
EM105971,Welcome,Version_A,2025-03-15,Desktop,West,New,1,0,0,0,0
EM105972,Newsletter,Version_B,2025-04-10,Mobile,East,Returning,1,1,0,0,0
EM105973,Newsletter,Version_B,2025-04-30,Mobile,North,VIP,1,0,0,0,0
EM105974,Promotional,Version_B,2025-06-01,Desktop,West,VIP,1,0,0,0,0
EM105975,Newsletter,Version_B,2025-02-02,Tablet,East,New,1,0,0,0,0
EM105976,Welcome,Version_A,2024-12-24,Mobile,East,Returning,1,1,0,0,0
EM105977,Welcome,Version_B,2025-03-06,Tablet,South,New,1,0,0,0,0
EM105978,Promotional,Version_A,2025-06-14,Desktop,South,New,1,0,0,0,0
EM105979,Promotional,Version_A,2024-12-24,Desktop,West,VIP,1,0,0,0,0
EM105980,Promotional,Version_B,2025-04-28,Mobile,East,New,1,1,0,0,0
EM105981,Welcome,Version_B,2025-03-28,Mobile,North,New,0,0,0,0,0
EM105982,Newsletter,Version_B,2025-05-23,Mobile,East,New,1,0,0,0,0
EM105983,Welcome,Version_B,2025-02-06,Tablet,West,New,1,0,0,0,0
EM105984,Welcome,Version_B,2025-02-22,Tablet,North,New,1,0,0,0,0
EM105985,Welcome,Version_A,2025-01-17,Desktop,East,Returning,1,0,0,0,0
EM105986,Promotional,Version_B,2025-01-26,Mobile,North,New,1,0,0,0,0
EM105987,Newsletter,Version_A,2025-04-19,Mobile,South,Returning,1,0,0,0,0
EM105988,Promotional,Version_B,2025-04-26,Tablet,North,New,1,0,0,0,0
EM105989,Newsletter,Version_B,2025-05-10,Mobile,South,Returning,1,1,0,0,0
EM105990,Welcome,Version_B,2025-04-06,Desktop,North,Returning,1,0,0,0,0
EM105991,Promotional,Version_A,2025-04-07,Mobile,South,VIP,1,0,0,0,0
EM105992,Promotional,Version_B,2025-02-06,Mobile,West,VIP,1,0,0,0,0
EM105993,Promotional,Version_B,2025-05-05,Desktop,North,New,1,0,0,0,0
EM105994,Welcome,Version_B,2025-05-01,Mobile,East,VIP,1,0,0,0,0
EM105995,Promotional,Version_A,2025-02-01,Mobile,West,New,1,0,0,0,0
EM105996,Promotional,Version_B,2024-12-25,Tablet,West,New,1,0,0,0,0
EM105997,Newsletter,Version_B,2025-05-22,Desktop,North,Returning,1,1,0,0,0
EM105998,Promotional,Version_B,2025-05-01,Desktop,West,New,1,0,0,0,0
EM105999,Welcome,Version_B,2025-01-04,Desktop,South,New,1,0,0,0,0
EM106000,Promotional,Version_A,2025-04-22,Mobile,South,VIP,1,0,0,0,0
EM106001,Welcome,Version_A,2025-01-29,Mobile,North,Returning,1,0,0,0,0
EM106002,Newsletter,Version_A,2025-03-31,Mobile,West,New,1,1,0,0,0
EM106003,Promotional,Version_A,2025-02-26,Mobile,East,Returning,1,0,0,0,0
EM106004,Welcome,Version_B,2025-01-03,Mobile,North,Returning,1,0,0,0,0
EM106005,Newsletter,Version_A,2025-01-04,Desktop,North,VIP,1,1,0,0,0
EM106006,Promotional,Version_A,2025-05-28,Mobile,West,Returning,1,0,0,0,0
EM106007,Welcome,Version_A,2025-05-05,Desktop,South,Returning,1,0,0,0,0
EM106008,Promotional,Version_B,2025-02-09,Mobile,West,Returning,1,0,0,0,0
EM106009,Promotional,Version_A,2025-02-09,Mobile,East,Returning,1,0,0,0,0
EM106010,Newsletter,Version_A,2025-02-21,Mobile,East,Returning,1,0,0,0,0
EM106011,Newsletter,Version_A,2025-05-15,Desktop,East,Returning,1,0,0,0,0
EM106012,Newsletter,Version_A,2025-05-14,Mobile,East,Returning,1,1,0,0,0
EM106013,Promotional,Version_B,2025-01-30,Desktop,North,VIP,1,0,0,0,0
EM106014,Promotional,Version_A,2025-05-29,Desktop,East,New,1,0,0,0,0
EM106015,Newsletter,Version_B,2025-06-12,Mobile,East,New,1,0,0,0,0
EM106016,Welcome,Version_B,2025-05-04,Mobile,East,Returning,1,0,0,0,0
EM106017,Promotional,Version_B,2024-12-22,Tablet,West,New,1,1,0,0,0
EM106018,Promotional,Version_B,2025-03-26,Mobile,South,Returning,1,0,0,0,0
EM106019,Welcome,Version_B,2025-05-23,Mobile,South,New,1,0,0,0,0
EM106020,Promotional,Version_A,2025-05-08,Desktop,South,Returning,1,0,0,0,0
EM106021,Newsletter,Version_B,2024-12-19,Desktop,East,VIP,0,0,0,0,0
EM106022,Newsletter,Version_A,2025-02-24,Mobile,West,Returning,1,0,0,0,0
EM106023,Welcome,Version_A,2025-04-16,Mobile,North,New,1,0,0,0,0
EM106024,Welcome,Version_B,2025-04-18,Mobile,West,VIP,1,1,0,0,0
EM106025,Promotional,Version_B,2025-06-10,Mobile,North,New,1,0,0,0,0
EM106026,Newsletter,Version_B,2025-03-18,Mobile,West,New,1,0,0,0,0
EM106027,Welcome,Version_B,2025-05-03,Mobile,South,Returning,1,0,0,0,0
EM106028,Newsletter,Version_A,2025-06-04,Mobile,South,VIP,1,1,1,1,0
EM106029,Welcome,Version_B,2025-02-20,Desktop,East,New,1,0,0,0,0
EM106030,Promotional,Version_A,2025-05-01,Desktop,South,Returning,1,1,0,0,0
EM106031,Promotional,Version_A,2025-01-31,Desktop,South,New,1,0,0,0,0
EM106032,Newsletter,Version_B,2025-05-19,Mobile,South,New,1,0,0,0,0
EM106033,Welcome,Version_A,2024-12-19,Mobile,West,VIP,1,0,0,0,0
EM106034,Promotional,Version_B,2025-01-27,Mobile,South,Returning,1,0,0,0,0
EM106035,Welcome,Version_B,2025-05-22,Desktop,North,Returning,1,0,0,0,0
EM106036,Newsletter,Version_A,2024-12-30,Mobile,East,New,1,0,0,0,0
EM106037,Newsletter,Version_B,2025-04-16,Mobile,West,Returning,1,0,0,0,0
EM106038,Welcome,Version_B,2025-01-06,Mobile,North,Returning,1,1,0,0,0
EM106039,Newsletter,Version_A,2025-03-17,Mobile,West,New,1,0,0,0,0
EM106040,Promotional,Version_A,2025-04-04,Mobile,South,Returning,1,1,1,0,0
EM106041,Welcome,Version_B,2025-01-04,Mobile,West,VIP,1,0,0,0,0
EM106042,Promotional,Version_A,2025-04-23,Mobile,West,Returning,1,0,0,0,0
EM106043,Welcome,Version_B,2025-01-06,Desktop,East,New,1,0,0,0,0
EM106044,Newsletter,Version_A,2025-05-02,Mobile,West,Returning,1,0,0,0,0
EM106045,Newsletter,Version_B,2025-04-11,Desktop,West,Returning,1,1,1,1,0
EM106046,Welcome,Version_B,2025-04-16,Mobile,East,New,1,1,0,0,0
EM106047,Promotional,Version_A,2025-04-23,Mobile,West,Returning,0,0,0,0,0
EM106048,Newsletter,Version_B,2025-03-06,Mobile,West,VIP,1,1,0,0,0
EM106049,Newsletter,Version_B,2025-05-04,Mobile,North,VIP,1,1,0,0,0
EM106050,Promotional,Version_B,2025-01-28,Mobile,North,Returning,1,0,0,0,0
EM106051,Newsletter,Version_B,2025-02-24,Mobile,West,New,1,0,0,0,0
EM106052,Promotional,Version_B,2025-05-01,Desktop,West,VIP,1,1,1,1,0
EM106053,Promotional,Version_B,2025-03-15,Mobile,South,Returning,1,0,0,0,0
EM106054,Newsletter,Version_B,2025-03-05,Mobile,North,New,1,0,0,0,0
EM106055,Promotional,Version_B,2025-01-04,Mobile,South,Returning,1,0,0,0,0
EM106056,Promotional,Version_A,2024-12-15,Mobile,West,VIP,1,0,0,0,0
EM106057,Promotional,Version_B,2025-05-07,Mobile,South,New,1,0,0,0,0
EM106058,Newsletter,Version_A,2025-06-03,Tablet,South,VIP,1,1,0,0,0
EM106059,Newsletter,Version_A,2025-04-27,Mobile,East,VIP,1,1,0,0,0
EM106060,Promotional,Version_A,2025-02-28,Mobile,East,New,1,1,0,0,0
EM106061,Promotional,Version_A,2025-04-05,Desktop,West,VIP,1,0,0,0,0
EM106062,Promotional,Version_A,2024-12-25,Desktop,North,VIP,1,0,0,0,0
EM106063,Promotional,Version_A,2025-03-20,Tablet,West,New,1,0,0,0,0
EM106064,Welcome,Version_A,2025-06-09,Desktop,North,New,1,0,0,0,0
EM106065,Newsletter,Version_B,2025-01-03,Desktop,East,New,1,0,0,0,0
EM106066,Promotional,Version_A,2025-01-04,Tablet,North,New,1,0,0,0,0
EM106067,Promotional,Version_A,2025-01-19,Mobile,South,Returning,1,1,0,0,0
EM106068,Welcome,Version_A,2025-01-21,Desktop,South,New,1,0,0,0,0
EM106069,Welcome,Version_A,2025-02-08,Desktop,East,VIP,1,0,0,0,0
EM106070,Newsletter,Version_A,2025-03-15,Desktop,West,VIP,1,0,0,0,0
EM106071,Promotional,Version_B,2024-12-25,Tablet,North,New,1,1,1,0,0
EM106072,Welcome,Version_B,2025-01-01,Mobile,West,Returning,1,0,0,0,0
EM106073,Promotional,Version_B,2025-03-05,Mobile,North,Returning,1,0,0,0,0
EM106074,Promotional,Version_B,2025-03-22,Tablet,East,Returning,1,0,0,0,0
EM106075,Welcome,Version_A,2025-01-28,Mobile,South,New,1,0,0,0,0
EM106076,Promotional,Version_A,2025-05-17,Desktop,South,New,1,1,0,0,0
EM106077,Promotional,Version_A,2025-04-19,Mobile,North,New,1,0,0,0,0
EM106078,Promotional,Version_B,2025-02-11,Desktop,West,New,1,0,0,0,0
EM106079,Promotional,Version_A,2025-04-27,Tablet,East,VIP,1,1,0,0,0
EM106080,Promotional,Version_B,2025-01-26,Mobile,East,New,1,0,0,0,0
EM106081,Newsletter,Version_A,2025-03-18,Mobile,West,New,1,0,0,0,0
EM106082,Promotional,Version_A,2025-06-12,Mobile,South,Returning,1,1,0,0,0
EM106083,Promotional,Version_B,2025-03-27,Desktop,West,New,1,0,0,0,0
EM106084,Welcome,Version_B,2024-12-31,Desktop,South,New,1,1,0,0,0
EM106085,Promotional,Version_B,2025-03-01,Mobile,North,Returning,1,1,0,0,0
EM106086,Newsletter,Version_B,2025-04-10,Mobile,East,Returning,1,0,0,0,0
EM106087,Welcome,Version_B,2025-01-29,Desktop,North,New,1,0,0,0,0
EM106088,Newsletter,Version_B,2025-06-01,Desktop,West,Returning,1,0,0,0,0
EM106089,Welcome,Version_B,2025-05-04,Mobile,West,New,0,0,0,0,0
EM106090,Promotional,Version_A,2025-04-27,Mobile,North,Returning,1,0,0,0,0
EM106091,Newsletter,Version_B,2025-05-24,Desktop,West,Returning,1,0,0,0,0
EM106092,Promotional,Version_B,2025-04-25,Mobile,West,New,1,0,0,0,0
EM106093,Promotional,Version_A,2025-06-10,Tablet,West,New,0,0,0,0,0
EM106094,Welcome,Version_B,2025-01-31,Mobile,East,Returning,1,0,0,0,0
EM106095,Newsletter,Version_B,2025-03-23,Desktop,East,VIP,1,0,0,0,0
EM106096,Welcome,Version_A,2025-01-10,Mobile,South,VIP,1,0,0,0,0
EM106097,Newsletter,Version_A,2024-12-20,Tablet,East,Returning,1,1,0,0,0
EM106098,Welcome,Version_A,2025-02-10,Mobile,North,Returning,1,0,0,0,0
EM106099,Newsletter,Version_B,2024-12-15,Mobile,North,Returning,1,0,0,0,0
EM106100,Promotional,Version_B,2025-01-11,Mobile,East,VIP,1,1,0,0,0
EM106101,Newsletter,Version_A,2025-01-12,Desktop,North,Returning,1,0,0,0,0
EM106102,Promotional,Version_B,2025-03-20,Mobile,West,New,1,1,0,0,0
EM106103,Newsletter,Version_A,2025-05-19,Mobile,East,New,1,0,0,0,0
EM106104,Welcome,Version_B,2025-03-15,Mobile,South,New,1,1,1,0,0
EM106105,Welcome,Version_A,2025-02-20,Mobile,South,New,1,0,0,0,0
EM106106,Promotional,Version_A,2025-01-24,Mobile,East,VIP,1,0,0,0,0
EM106107,Welcome,Version_B,2025-03-30,Mobile,North,New,1,1,0,0,0
EM106108,Welcome,Version_A,2025-04-09,Desktop,East,New,0,0,0,0,0
EM106109,Newsletter,Version_A,2025-06-15,Desktop,East,VIP,1,0,0,0,0
EM106110,Newsletter,Version_A,2025-05-23,Desktop,South,New,1,0,0,0,0
EM106111,Promotional,Version_A,2025-04-16,Tablet,West,New,1,0,0,0,0
EM106112,Newsletter,Version_A,2025-05-13,Mobile,West,New,1,0,0,0,0
EM106113,Promotional,Version_B,2025-04-14,Desktop,East,Returning,1,0,0,0,0
EM106114,Promotional,Version_B,2025-02-09,Mobile,South,New,1,0,0,0,0
EM106115,Newsletter,Version_B,2025-01-05,Mobile,South,Returning,1,0,0,0,0
EM106116,Promotional,Version_B,2025-02-18,Mobile,East,New,1,0,0,0,0
EM106117,Newsletter,Version_A,2025-06-01,Mobile,East,Returning,1,0,0,0,0
EM106118,Promotional,Version_A,2025-01-26,Mobile,East,New,1,0,0,0,0
EM106119,Promotional,Version_A,2025-01-17,Mobile,West,Returning,1,1,1,1,0
EM106120,Welcome,Version_B,2025-04-07,Desktop,East,New,1,0,0,0,0
EM106121,Welcome,Version_B,2024-12-16,Mobile,South,New,1,1,0,0,0
EM106122,Welcome,Version_A,2025-02-11,Desktop,East,Returning,1,0,0,0,0
EM106123,Newsletter,Version_A,2025-01-19,Mobile,South,New,1,0,0,0,0
EM106124,Newsletter,Version_B,2024-12-22,Mobile,South,New,1,0,0,0,0
EM106125,Newsletter,Version_B,2025-05-24,Mobile,North,Returning,1,0,0,0,0
EM106126,Promotional,Version_B,2025-01-16,Mobile,South,New,1,1,0,0,0
EM106127,Promotional,Version_A,2025-01-01,Mobile,North,Returning,1,0,0,0,0
EM106128,Welcome,Version_B,2025-02-16,Desktop,East,New,1,0,0,0,0
EM106129,Promotional,Version_A,2025-02-13,Desktop,North,Returning,1,0,0,0,0
EM106130,Promotional,Version_B,2025-03-07,Mobile,West,VIP,1,0,0,0,0
EM106131,Newsletter,Version_B,2024-12-24,Mobile,West,New,1,1,1,0,0
EM106132,Promotional,Version_B,2025-06-10,Desktop,West,Returning,1,0,0,0,0
EM106133,Welcome,Version_A,2025-03-30,Mobile,East,New,1,0,0,0,0
EM106134,Welcome,Version_A,2025-01-05,Mobile,South,VIP,1,0,0,0,0
EM106135,Welcome,Version_A,2025-01-22,Mobile,West,New,1,0,0,0,0
EM106136,Promotional,Version_A,2025-03-26,Desktop,North,Returning,1,0,0,0,0
EM106137,Newsletter,Version_B,2025-02-17,Desktop,East,Returning,1,0,0,0,0
EM106138,Promotional,Version_B,2025-01-13,Desktop,East,New,1,0,0,0,0
EM106139,Newsletter,Version_A,2025-04-26,Mobile,North,New,1,0,0,0,0
EM106140,Promotional,Version_A,2025-04-04,Mobile,North,New,1,0,0,0,0
EM106141,Promotional,Version_A,2025-01-09,Mobile,East,Returning,1,0,0,0,0
EM106142,Welcome,Version_B,2025-04-13,Desktop,East,New,1,1,0,0,0
EM106143,Newsletter,Version_B,2025-02-15,Desktop,South,Returning,1,0,0,0,0
EM106144,Newsletter,Version_A,2025-06-06,Mobile,East,New,1,0,0,0,0
EM106145,Welcome,Version_A,2025-01-14,Mobile,North,New,1,1,1,0,0
EM106146,Promotional,Version_B,2025-06-01,Mobile,East,Returning,1,1,0,0,0
EM106147,Promotional,Version_B,2025-05-03,Mobile,East,VIP,1,0,0,0,0
EM106148,Promotional,Version_A,2024-12-31,Mobile,North,Returning,1,0,0,0,0
EM106149,Newsletter,Version_B,2025-05-09,Mobile,South,Returning,1,0,0,0,0
EM106150,Promotional,Version_B,2025-04-06,Tablet,East,Returning,1,1,0,0,0
EM106151,Promotional,Version_B,2025-03-16,Mobile,West,Returning,1,0,0,0,0
EM106152,Welcome,Version_B,2025-01-22,Mobile,West,New,1,0,0,0,0
EM106153,Welcome,Version_A,2025-02-26,Mobile,North,VIP,1,0,0,0,0
EM106154,Welcome,Version_B,2025-04-04,Mobile,North,Returning,1,1,0,0,0
EM106155,Welcome,Version_A,2025-05-24,Mobile,North,Returning,1,1,1,1,0
EM106156,Newsletter,Version_A,2025-04-29,Desktop,West,Returning,1,0,0,0,0
EM106157,Newsletter,Version_A,2025-03-15,Mobile,North,New,1,0,0,0,0
EM106158,Welcome,Version_A,2025-01-09,Tablet,West,New,1,1,0,0,0
EM106159,Newsletter,Version_A,2025-02-28,Mobile,South,New,1,0,0,0,0
EM106160,Welcome,Version_B,2025-01-18,Mobile,North,Returning,0,0,0,0,0
EM106161,Promotional,Version_B,2025-02-09,Mobile,East,New,1,0,0,0,0
EM106162,Welcome,Version_B,2025-01-04,Desktop,South,New,1,0,0,0,0
EM106163,Promotional,Version_A,2025-05-28,Mobile,West,VIP,1,0,0,0,0
EM106164,Promotional,Version_A,2025-04-17,Mobile,North,Returning,1,0,0,0,0
EM106165,Promotional,Version_B,2025-04-26,Mobile,East,New,1,0,0,0,0
EM106166,Promotional,Version_A,2024-12-31,Tablet,West,Returning,1,1,0,0,0
EM106167,Newsletter,Version_B,2025-04-19,Mobile,South,New,1,0,0,0,0
EM106168,Welcome,Version_A,2025-03-22,Mobile,East,Returning,1,1,1,0,0
EM106169,Welcome,Version_B,2025-03-21,Mobile,South,Returning,1,1,0,0,0
EM106170,Welcome,Version_A,2025-03-06,Mobile,North,New,1,0,0,0,0
EM106171,Promotional,Version_B,2025-01-08,Mobile,East,New,1,1,0,0,0
EM106172,Welcome,Version_B,2025-03-29,Mobile,North,New,1,0,0,0,0
EM106173,Newsletter,Version_B,2025-02-13,Desktop,West,New,1,0,0,0,0
EM106174,Promotional,Version_B,2025-03-18,Mobile,West,New,1,0,0,0,0
EM106175,Promotional,Version_A,2025-01-20,Desktop,South,VIP,1,1,0,0,0
EM106176,Promotional,Version_B,2025-04-02,Desktop,North,New,1,1,0,0,0
EM106177,Welcome,Version_A,2025-05-04,Mobile,North,VIP,0,0,0,0,0
EM106178,Welcome,Version_B,2025-04-14,Desktop,East,Returning,1,0,0,0,0
EM106179,Promotional,Version_A,2025-01-23,Desktop,West,Returning,1,0,0,0,0
EM106180,Promotional,Version_B,2025-06-02,Desktop,North,New,1,0,0,0,0
EM106181,Welcome,Version_B,2025-03-08,Desktop,North,New,1,0,0,0,0
EM106182,Welcome,Version_A,2025-02-22,Desktop,North,Returning,1,0,0,0,0
EM106183,Newsletter,Version_A,2025-05-16,Mobile,West,VIP,1,0,0,0,0
EM106184,Welcome,Version_A,2025-06-02,Desktop,West,New,1,1,0,0,0
EM106185,Newsletter,Version_B,2025-05-01,Mobile,West,Returning,1,1,0,0,0
EM106186,Newsletter,Version_A,2025-03-19,Desktop,South,New,1,0,0,0,0
EM106187,Promotional,Version_B,2025-01-26,Mobile,West,Returning,1,0,0,0,0
EM106188,Welcome,Version_B,2025-04-21,Desktop,West,Returning,1,0,0,0,0
EM106189,Welcome,Version_B,2025-03-13,Mobile,West,Returning,0,0,0,0,0
EM106190,Promotional,Version_B,2025-05-19,Desktop,East,New,1,1,0,0,0
EM106191,Promotional,Version_A,2025-05-15,Desktop,East,New,1,1,0,0,0
EM106192,Newsletter,Version_B,2025-03-23,Desktop,North,Returning,1,1,0,0,0
EM106193,Newsletter,Version_B,2025-01-24,Desktop,East,VIP,1,0,0,0,0
EM106194,Promotional,Version_B,2025-02-13,Mobile,South,New,1,0,0,0,0
EM106195,Welcome,Version_B,2025-04-17,Desktop,South,New,0,0,0,0,0
EM106196,Welcome,Version_B,2025-04-26,Desktop,North,New,1,1,1,0,0
EM106197,Newsletter,Version_A,2025-03-21,Desktop,North,New,1,0,0,0,0
EM106198,Welcome,Version_B,2025-05-02,Tablet,South,Returning,0,0,0,0,0
EM106199,Welcome,Version_B,2024-12-22,Mobile,South,New,1,0,0,0,0
EM106200,Newsletter,Version_B,2025-05-12,Mobile,South,Returning,0,0,0,0,0
EM106201,Promotional,Version_B,2024-12-19,Mobile,North,Returning,1,0,0,0,1
EM106202,Newsletter,Version_A,2025-01-17,Desktop,South,Returning,1,0,0,0,0
EM106203,Promotional,Version_B,2024-12-23,Mobile,North,New,1,1,1,0,0
EM106204,Welcome,Version_B,2025-01-21,Desktop,South,VIP,1,0,0,0,0
EM106205,Newsletter,Version_A,2025-01-26,Mobile,South,New,1,0,0,0,0
EM106206,Promotional,Version_B,2025-03-20,Desktop,East,Returning,1,0,0,0,0
EM106207,Promotional,Version_A,2025-05-01,Desktop,South,Returning,1,1,1,0,0
EM106208,Promotional,Version_B,2024-12-26,Mobile,North,Returning,1,0,0,0,0
EM106209,Welcome,Version_A,2025-03-23,Desktop,South,New,1,0,0,0,0
EM106210,Promotional,Version_B,2025-05-09,Desktop,West,VIP,1,0,0,0,0
EM106211,Welcome,Version_A,2025-05-03,Mobile,East,New,1,0,0,0,0
EM106212,Promotional,Version_A,2025-01-14,Mobile,South,VIP,1,1,0,0,0
EM106213,Promotional,Version_A,2024-12-25,Mobile,South,New,1,1,1,0,0
EM106214,Newsletter,Version_A,2025-03-22,Desktop,West,New,1,1,0,0,0
EM106215,Newsletter,Version_B,2025-01-10,Mobile,West,New,0,0,0,0,0
EM106216,Welcome,Version_A,2025-01-04,Mobile,West,New,1,0,0,0,0
EM106217,Promotional,Version_B,2025-04-21,Mobile,West,New,1,0,0,0,0
EM106218,Promotional,Version_B,2024-12-27,Mobile,West,New,1,0,0,0,0
EM106219,Welcome,Version_B,2025-01-28,Desktop,West,VIP,1,0,0,0,0
EM106220,Newsletter,Version_B,2025-06-07,Desktop,South,Returning,1,0,0,0,0
EM106221,Newsletter,Version_A,2025-01-08,Mobile,North,New,1,0,0,0,0
EM106222,Welcome,Version_A,2025-03-01,Desktop,South,New,1,0,0,0,0
EM106223,Promotional,Version_B,2025-02-16,Desktop,South,Returning,1,0,0,0,0
EM106224,Welcome,Version_A,2025-03-23,Mobile,South,New,1,0,0,0,0
EM106225,Promotional,Version_B,2025-05-19,Mobile,East,Returning,1,1,0,0,0
EM106226,Welcome,Version_A,2025-05-11,Desktop,North,Returning,0,0,0,0,0
EM106227,Newsletter,Version_B,2025-06-01,Desktop,North,Returning,1,0,0,0,0
EM106228,Newsletter,Version_A,2024-12-18,Desktop,East,Returning,1,0,0,0,0
EM106229,Promotional,Version_B,2025-03-08,Mobile,North,Returning,1,0,0,0,0
EM106230,Promotional,Version_A,2025-01-07,Desktop,East,New,1,1,0,0,0
EM106231,Newsletter,Version_A,2025-05-08,Desktop,South,New,1,0,0,0,0
EM106232,Promotional,Version_B,2025-04-26,Desktop,North,New,1,0,0,0,0
EM106233,Welcome,Version_A,2025-02-09,Tablet,South,Returning,1,0,0,0,0
EM106234,Promotional,Version_B,2025-05-17,Tablet,West,Returning,1,1,0,0,0
EM106235,Newsletter,Version_B,2025-03-24,Desktop,South,Returning,1,0,0,0,0
EM106236,Promotional,Version_A,2025-05-08,Mobile,North,New,1,1,1,1,0
EM106237,Promotional,Version_B,2024-12-22,Desktop,South,New,0,0,0,0,0
EM106238,Newsletter,Version_A,2024-12-24,Mobile,South,New,1,1,0,0,0
EM106239,Newsletter,Version_B,2025-06-10,Desktop,East,Returning,1,0,0,0,0
EM106240,Newsletter,Version_B,2025-04-17,Mobile,North,Returning,1,1,0,0,0
EM106241,Welcome,Version_B,2025-06-15,Desktop,South,Returning,1,0,0,0,0
EM106242,Promotional,Version_A,2024-12-28,Mobile,East,VIP,1,0,0,0,0
EM106243,Newsletter,Version_A,2025-03-15,Desktop,North,VIP,1,0,0,0,0
EM106244,Newsletter,Version_B,2025-01-10,Mobile,West,Returning,1,0,0,0,0
EM106245,Promotional,Version_A,2024-12-19,Mobile,South,New,1,0,0,0,0
EM106246,Welcome,Version_A,2025-03-03,Desktop,South,New,0,0,0,0,0
EM106247,Newsletter,Version_B,2025-05-19,Desktop,South,New,1,0,0,0,0
EM106248,Newsletter,Version_B,2025-04-26,Mobile,South,VIP,1,0,0,0,0
EM106249,Welcome,Version_A,2025-03-10,Mobile,South,New,1,0,0,0,0
EM106250,Promotional,Version_A,2025-05-03,Mobile,West,New,1,0,0,0,0
EM106251,Welcome,Version_A,2024-12-22,Desktop,West,VIP,1,1,0,0,0
EM106252,Promotional,Version_A,2025-02-11,Tablet,North,New,1,0,0,0,0
EM106253,Welcome,Version_A,2025-02-12,Desktop,North,Returning,1,0,0,0,0
EM106254,Promotional,Version_A,2025-03-04,Mobile,East,Returning,1,1,0,0,0
EM106255,Promotional,Version_B,2025-02-07,Mobile,East,Returning,1,1,0,0,0
EM106256,Promotional,Version_B,2025-03-18,Tablet,East,Returning,1,0,0,0,0
EM106257,Promotional,Version_A,2025-06-03,Mobile,West,Returning,1,0,0,0,0
EM106258,Newsletter,Version_A,2025-01-24,Desktop,North,Returning,1,1,0,0,0
EM106259,Welcome,Version_B,2024-12-24,Mobile,North,New,0,0,0,0,0
EM106260,Welcome,Version_A,2025-04-09,Desktop,West,Returning,1,0,0,0,0
EM106261,Newsletter,Version_B,2025-03-08,Desktop,North,Returning,0,0,0,0,0
EM106262,Welcome,Version_B,2025-03-31,Mobile,South,New,1,0,0,0,0
EM106263,Newsletter,Version_B,2024-12-21,Desktop,North,New,1,1,0,0,0
EM106264,Newsletter,Version_A,2025-01-04,Mobile,North,New,1,0,0,0,0
EM106265,Promotional,Version_B,2025-02-27,Mobile,South,Returning,1,1,0,0,0
EM106266,Newsletter,Version_B,2025-03-25,Mobile,East,New,1,0,0,0,0
EM106267,Welcome,Version_B,2025-01-27,Mobile,East,Returning,1,0,0,0,0
EM106268,Promotional,Version_B,2025-03-12,Mobile,East,New,1,0,0,0,0
EM106269,Promotional,Version_A,2025-01-20,Desktop,West,New,1,0,0,0,0
EM106270,Promotional,Version_A,2025-06-04,Mobile,South,New,1,0,0,0,0
EM106271,Newsletter,Version_B,2025-02-17,Mobile,South,Returning,1,0,0,0,0
EM106272,Welcome,Version_B,2025-04-07,Mobile,West,New,1,1,1,0,0
EM106273,Promotional,Version_B,2024-12-20,Mobile,South,New,1,1,0,0,0
