email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed,bounced,sent_week
EM106092,Promotional,Version_B,2025-04-25,Mobile,West,New,1,0,0,0,0,0,2025-04-21
EM106093,Promotional,Version_A,2025-06-10,Tablet,West,New,0,0,0,0,0,1,2025-06-09
EM106094,Welcome,Version_B,2025-01-31,Mobile,East,Returning,1,0,0,0,0,0,2025-01-27
EM106095,Newsletter,Version_B,2025-03-23,Desktop,East,VIP,1,0,0,0,0,0,2025-03-17
EM106096,Welcome,Version_A,2025-01-10,Mobile,South,VIP,1,0,0,0,0,0,2025-01-06
EM106097,Newsletter,Version_A,2024-12-20,Tablet,East,Returning,1,1,0,0,0,0,2024-12-16
EM106098,Welcome,Version_A,2025-02-10,Mobile,North,Returning,1,0,0,0,0,0,2025-02-10
EM106099,Newsletter,Version_B,2024-12-15,Mobile,North,Returning,1,0,0,0,0,0,2024-12-09
EM106100,Promotional,Version_B,2025-01-11,Mobile,East,VIP,1,1,0,0,0,0,2025-01-06
EM106101,Newsletter,Version_A,2025-01-12,Desktop,North,Returning,1,0,0,0,0,0,2025-01-06
EM106102,Promotional,Version_B,2025-03-20,Mobile,West,New,1,1,0,0,0,0,2025-03-17
EM106103,Newsletter,Version_A,2025-05-19,Mobile,East,New,1,0,0,0,0,0,2025-05-19
EM106104,Welcome,Version_B,2025-03-15,Mobile,South,New,1,1,1,0,0,0,2025-03-10
EM106105,Welcome,Version_A,2025-02-20,Mobile,South,New,1,0,0,0,0,0,2025-02-17
EM106106,Promotional,Version_A,2025-01-24,Mobile,East,VIP,1,0,0,0,0,0,2025-01-20
EM106107,Welcome,Version_B,2025-03-30,Mobile,North,New,1,1,0,0,0,0,2025-03-24
EM106108,Welcome,Version_A,2025-04-09,Desktop,East,New,0,0,0,0,0,1,2025-04-07
EM106109,Newsletter,Version_A,2025-06-15,Desktop,East,VIP,1,0,0,0,0,0,2025-06-09
EM106110,Newsletter,Version_A,2025-05-23,Desktop,South,New,1,0,0,0,0,0,2025-05-19
EM106111,Promotional,Version_A,2025-04-16,Tablet,West,New,1,0,0,0,0,0,2025-04-14
EM106112,Newsletter,Version_A,2025-05-13,Mobile,West,New,1,0,0,0,0,0,2025-05-12
EM106113,Promotional,Version_B,2025-04-14,Desktop,East,Returning,1,0,0,0,0,0,2025-04-14
EM106114,Promotional,Version_B,2025-02-09,Mobile,South,New,1,0,0,0,0,0,2025-02-03
EM106115,Newsletter,Version_B,2025-01-05,Mobile,South,Returning,1,0,0,0,0,0,2024-12-30
EM106116,Promotional,Version_B,2025-02-18,Mobile,East,New,1,0,0,0,0,0,2025-02-17
EM106117,Newsletter,Version_A,2025-06-01,Mobile,East,Returning,1,0,0,0,0,0,2025-05-26
EM106118,Promotional,Version_A,2025-01-26,Mobile,East,New,1,0,0,0,0,0,2025-01-20
EM106119,Promotional,Version_A,2025-01-17,Mobile,West,Returning,1,1,1,1,0,0,2025-01-13
EM106120,Welcome,Version_B,2025-04-07,Desktop,East,New,1,0,0,0,0,0,2025-04-07
EM106121,Welcome,Version_B,2024-12-16,Mobile,South,New,1,1,0,0,0,0,2024-12-16
EM106122,Welcome,Version_A,2025-02-11,Desktop,East,Returning,1,0,0,0,0,0,2025-02-10
EM106123,Newsletter,Version_A,2025-01-19,Mobile,South,New,1,0,0,0,0,0,2025-01-13
EM106124,Newsletter,Version_B,2024-12-22,Mobile,South,New,1,0,0,0,0,0,2024-12-16
EM106125,Newsletter,Version_B,2025-05-24,Mobile,North,Returning,1,0,0,0,0,0,2025-05-19
EM106126,Promotional,Version_B,2025-01-16,Mobile,South,New,1,1,0,0,0,0,2025-01-13
EM106127,Promotional,Version_A,2025-01-01,Mobile,North,Returning,1,0,0,0,0,0,2024-12-30
EM106128,Welcome,Version_B,2025-02-16,Desktop,East,New,1,0,0,0,0,0,2025-02-10
EM106129,Promotional,Version_A,2025-02-13,Desktop,North,Returning,1,0,0,0,0,0,2025-02-10
EM106130,Promotional,Version_B,2025-03-07,Mobile,West,VIP,1,0,0,0,0,0,2025-03-03
EM106131,Newsletter,Version_B,2024-12-24,Mobile,West,New,1,1,1,0,0,0,2024-12-23
EM106132,Promotional,Version_B,2025-06-10,Desktop,West,Returning,1,0,0,0,0,0,2025-06-09
EM106133,Welcome,Version_A,2025-03-30,Mobile,East,New,1,0,0,0,0,0,2025-03-24
EM106134,Welcome,Version_A,2025-01-05,Mobile,South,VIP,1,0,0,0,0,0,2024-12-30
EM106135,Welcome,Version_A,2025-01-22,Mobile,West,New,1,0,0,0,0,0,2025-01-20
EM106136,Promotional,Version_A,2025-03-26,Desktop,North,Returning,1,0,0,0,0,0,2025-03-24
EM106137,Newsletter,Version_B,2025-02-17,Desktop,East,Returning,1,0,0,0,0,0,2025-02-17
EM106138,Promotional,Version_B,2025-01-13,Desktop,East,New,1,0,0,0,0,0,2025-01-13
EM106139,Newsletter,Version_A,2025-04-26,Mobile,North,New,1,0,0,0,0,0,2025-04-21
EM106140,Promotional,Version_A,2025-04-04,Mobile,North,New,1,0,0,0,0,0,2025-03-31
EM106141,Promotional,Version_A,2025-01-09,Mobile,East,Returning,1,0,0,0,0,0,2025-01-06
EM106142,Welcome,Version_B,2025-04-13,Desktop,East,New,1,1,0,0,0,0,2025-04-07
EM106143,Newsletter,Version_B,2025-02-15,Desktop,South,Returning,1,0,0,0,0,0,2025-02-10
EM106144,Newsletter,Version_A,2025-06-06,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM106145,Welcome,Version_A,2025-01-14,Mobile,North,New,1,1,1,0,0,0,2025-01-13
EM106146,Promotional,Version_B,2025-06-01,Mobile,East,Returning,1,1,0,0,0,0,2025-05-26
EM106147,Promotional,Version_B,2025-05-03,Mobile,East,VIP,1,0,0,0,0,0,2025-04-28
EM106148,Promotional,Version_A,2024-12-31,Mobile,North,Returning,1,0,0,0,0,0,2024-12-30
EM106149,Newsletter,Version_B,2025-05-09,Mobile,South,Returning,1,0,0,0,0,0,2025-05-05
EM106150,Promotional,Version_B,2025-04-06,Tablet,East,Returning,1,1,0,0,0,0,2025-03-31
EM106151,Promotional,Version_B,2025-03-16,Mobile,West,Returning,1,0,0,0,0,0,2025-03-10
EM106152,Welcome,Version_B,2025-01-22,Mobile,West,New,1,0,0,0,0,0,2025-01-20
EM106153,Welcome,Version_A,2025-02-26,Mobile,North,VIP,1,0,0,0,0,0,2025-02-24
EM106154,Welcome,Version_B,2025-04-04,Mobile,North,Returning,1,1,0,0,0,0,2025-03-31
EM106155,Welcome,Version_A,2025-05-24,Mobile,North,Returning,1,1,1,1,0,0,2025-05-19
EM106156,Newsletter,Version_A,2025-04-29,Desktop,West,Returning,1,0,0,0,0,0,2025-04-28
EM106157,Newsletter,Version_A,2025-03-15,Mobile,North,New,1,0,0,0,0,0,2025-03-10
EM106158,Welcome,Version_A,2025-01-09,Tablet,West,New,1,1,0,0,0,0,2025-01-06
EM106159,Newsletter,Version_A,2025-02-28,Mobile,South,New,1,0,0,0,0,0,2025-02-24
EM106160,Welcome,Version_B,2025-01-18,Mobile,North,Returning,0,0,0,0,0,1,2025-01-13
EM106161,Promotional,Version_B,2025-02-09,Mobile,East,New,1,0,0,0,0,0,2025-02-03
EM106162,Welcome,Version_B,2025-01-04,Desktop,South,New,1,0,0,0,0,0,2024-12-30
EM106163,Promotional,Version_A,2025-05-28,Mobile,West,VIP,1,0,0,0,0,0,2025-05-26
EM106164,Promotional,Version_A,2025-04-17,Mobile,North,Returning,1,0,0,0,0,0,2025-04-14
EM106165,Promotional,Version_B,2025-04-26,Mobile,East,New,1,0,0,0,0,0,2025-04-21
EM106166,Promotional,Version_A,2024-12-31,Tablet,West,Returning,1,1,0,0,0,0,2024-12-30
EM106167,Newsletter,Version_B,2025-04-19,Mobile,South,New,1,0,0,0,0,0,2025-04-14
EM106168,Welcome,Version_A,2025-03-22,Mobile,East,Returning,1,1,1,0,0,0,2025-03-17
EM106169,Welcome,Version_B,2025-03-21,Mobile,South,Returning,1,1,0,0,0,0,2025-03-17
EM106170,Welcome,Version_A,2025-03-06,Mobile,North,New,1,0,0,0,0,0,2025-03-03
EM106171,Promotional,Version_B,2025-01-08,Mobile,East,New,1,1,0,0,0,0,2025-01-06
EM106172,Welcome,Version_B,2025-03-29,Mobile,North,New,1,0,0,0,0,0,2025-03-24
EM106173,Newsletter,Version_B,2025-02-13,Desktop,West,New,1,0,0,0,0,0,2025-02-10
EM106174,Promotional,Version_B,2025-03-18,Mobile,West,New,1,0,0,0,0,0,2025-03-17
EM106175,Promotional,Version_A,2025-01-20,Desktop,South,VIP,1,1,0,0,0,0,2025-01-20
EM106176,Promotional,Version_B,2025-04-02,Desktop,North,New,1,1,0,0,0,0,2025-03-31
EM106177,Welcome,Version_A,2025-05-04,Mobile,North,VIP,0,0,0,0,0,1,2025-04-28
EM106178,Welcome,Version_B,2025-04-14,Desktop,East,Returning,1,0,0,0,0,0,2025-04-14
EM106179,Promotional,Version_A,2025-01-23,Desktop,West,Returning,1,0,0,0,0,0,2025-01-20
EM106180,Promotional,Version_B,2025-06-02,Desktop,North,New,1,0,0,0,0,0,2025-06-02
EM106181,Welcome,Version_B,2025-03-08,Desktop,North,New,1,0,0,0,0,0,2025-03-03
EM106182,Welcome,Version_A,2025-02-22,Desktop,North,Returning,1,0,0,0,0,0,2025-02-17
EM106183,Newsletter,Version_A,2025-05-16,Mobile,West,VIP,1,0,0,0,0,0,2025-05-12
EM106184,Welcome,Version_A,2025-06-02,Desktop,West,New,1,1,0,0,0,0,2025-06-02
EM106185,Newsletter,Version_B,2025-05-01,Mobile,West,Returning,1,1,0,0,0,0,2025-04-28
EM106186,Newsletter,Version_A,2025-03-19,Desktop,South,New,1,0,0,0,0,0,2025-03-17
EM106187,Promotional,Version_B,2025-01-26,Mobile,West,Returning,1,0,0,0,0,0,2025-01-20
EM106188,Welcome,Version_B,2025-04-21,Desktop,West,Returning,1,0,0,0,0,0,2025-04-21
EM106189,Welcome,Version_B,2025-03-13,Mobile,West,Returning,0,0,0,0,0,1,2025-03-10
EM106190,Promotional,Version_B,2025-05-19,Desktop,East,New,1,1,0,0,0,0,2025-05-19
EM106191,Promotional,Version_A,2025-05-15,Desktop,East,New,1,1,0,0,0,0,2025-05-12
EM106192,Newsletter,Version_B,2025-03-23,Desktop,North,Returning,1,1,0,0,0,0,2025-03-17
EM106193,Newsletter,Version_B,2025-01-24,Desktop,East,VIP,1,0,0,0,0,0,2025-01-20
EM106194,Promotional,Version_B,2025-02-13,Mobile,South,New,1,0,0,0,0,0,2025-02-10
EM106195,Welcome,Version_B,2025-04-17,Desktop,South,New,0,0,0,0,0,1,2025-04-14
EM106196,Welcome,Version_B,2025-04-26,Desktop,North,New,1,1,1,0,0,0,2025-04-21
EM106197,Newsletter,Version_A,2025-03-21,Desktop,North,New,1,0,0,0,0,0,2025-03-17
EM106198,Welcome,Version_B,2025-05-02,Tablet,South,Returning,0,0,0,0,0,1,2025-04-28
EM106199,Welcome,Version_B,2024-12-22,Mobile,South,New,1,0,0,0,0,0,2024-12-16
EM106200,Newsletter,Version_B,2025-05-12,Mobile,South,Returning,0,0,0,0,0,1,2025-05-12
EM106201,Promotional,Version_B,2024-12-19,Mobile,North,Returning,1,0,0,0,1,0,2024-12-16
EM106202,Newsletter,Version_A,2025-01-17,Desktop,South,Returning,1,0,0,0,0,0,2025-01-13
EM106203,Promotional,Version_B,2024-12-23,Mobile,North,New,1,1,1,0,0,0,2024-12-23
EM106204,Welcome,Version_B,2025-01-21,Desktop,South,VIP,1,0,0,0,0,0,2025-01-20
EM106205,Newsletter,Version_A,2025-01-26,Mobile,South,New,1,0,0,0,0,0,2025-01-20
EM106206,Promotional,Version_B,2025-03-20,Desktop,East,Returning,1,0,0,0,0,0,2025-03-17
EM106207,Promotional,Version_A,2025-05-01,Desktop,South,Returning,1,1,1,0,0,0,2025-04-28
EM106208,Promotional,Version_B,2024-12-26,Mobile,North,Returning,1,0,0,0,0,0,2024-12-23
EM106209,Welcome,Version_A,2025-03-23,Desktop,South,New,1,0,0,0,0,0,2025-03-17
EM106210,Promotional,Version_B,2025-05-09,Desktop,West,VIP,1,0,0,0,0,0,2025-05-05
EM106211,Welcome,Version_A,2025-05-03,Mobile,East,New,1,0,0,0,0,0,2025-04-28
EM106212,Promotional,Version_A,2025-01-14,Mobile,South,VIP,1,1,0,0,0,0,2025-01-13
EM106213,Promotional,Version_A,2024-12-25,Mobile,South,New,1,1,1,0,0,0,2024-12-23
EM106214,Newsletter,Version_A,2025-03-22,Desktop,West,New,1,1,0,0,0,0,2025-03-17
EM106215,Newsletter,Version_B,2025-01-10,Mobile,West,New,0,0,0,0,0,1,2025-01-06
EM106216,Welcome,Version_A,2025-01-04,Mobile,West,New,1,0,0,0,0,0,2024-12-30
EM106217,Promotional,Version_B,2025-04-21,Mobile,West,New,1,0,0,0,0,0,2025-04-21
EM106218,Promotional,Version_B,2024-12-27,Mobile,West,New,1,0,0,0,0,0,2024-12-23
EM106219,Welcome,Version_B,2025-01-28,Desktop,West,VIP,1,0,0,0,0,0,2025-01-27
EM106220,Newsletter,Version_B,2025-06-07,Desktop,South,Returning,1,0,0,0,0,0,2025-06-02
EM106221,Newsletter,Version_A,2025-01-08,Mobile,North,New,1,0,0,0,0,0,2025-01-06
EM106222,Welcome,Version_A,2025-03-01,Desktop,South,New,1,0,0,0,0,0,2025-02-24
EM106223,Promotional,Version_B,2025-02-16,Desktop,South,Returning,1,0,0,0,0,0,2025-02-10
EM106224,Welcome,Version_A,2025-03-23,Mobile,South,New,1,0,0,0,0,0,2025-03-17
EM106225,Promotional,Version_B,2025-05-19,Mobile,East,Returning,1,1,0,0,0,0,2025-05-19
EM106226,Welcome,Version_A,2025-05-11,Desktop,North,Returning,0,0,0,0,0,1,2025-05-05
EM106227,Newsletter,Version_B,2025-06-01,Desktop,North,Returning,1,0,0,0,0,0,2025-05-26
EM106228,Newsletter,Version_A,2024-12-18,Desktop,East,Returning,1,0,0,0,0,0,2024-12-16
EM106229,Promotional,Version_B,2025-03-08,Mobile,North,Returning,1,0,0,0,0,0,2025-03-03
EM106230,Promotional,Version_A,2025-01-07,Desktop,East,New,1,1,0,0,0,0,2025-01-06
EM106231,Newsletter,Version_A,2025-05-08,Desktop,South,New,1,0,0,0,0,0,2025-05-05
EM106232,Promotional,Version_B,2025-04-26,Desktop,North,New,1,0,0,0,0,0,2025-04-21
EM106233,Welcome,Version_A,2025-02-09,Tablet,South,Returning,1,0,0,0,0,0,2025-02-03
EM106234,Promotional,Version_B,2025-05-17,Tablet,West,Returning,1,1,0,0,0,0,2025-05-12
EM106235,Newsletter,Version_B,2025-03-24,Desktop,South,Returning,1,0,0,0,0,0,2025-03-24
EM106236,Promotional,Version_A,2025-05-08,Mobile,North,New,1,1,1,1,0,0,2025-05-05
EM106237,Promotional,Version_B,2024-12-22,Desktop,South,New,0,0,0,0,0,1,2024-12-16
EM106238,Newsletter,Version_A,2024-12-24,Mobile,South,New,1,1,0,0,0,0,2024-12-23
EM106239,Newsletter,Version_B,2025-06-10,Desktop,East,Returning,1,0,0,0,0,0,2025-06-09
EM106240,Newsletter,Version_B,2025-04-17,Mobile,North,Returning,1,1,0,0,0,0,2025-04-14
EM106241,Welcome,Version_B,2025-06-15,Desktop,South,Returning,1,0,0,0,0,0,2025-06-09
EM106242,Promotional,Version_A,2024-12-28,Mobile,East,VIP,1,0,0,0,0,0,2024-12-23
EM106243,Newsletter,Version_A,2025-03-15,Desktop,North,VIP,1,0,0,0,0,0,2025-03-10
EM106244,Newsletter,Version_B,2025-01-10,Mobile,West,Returning,1,0,0,0,0,0,2025-01-06
EM106245,Promotional,Version_A,2024-12-19,Mobile,South,New,1,0,0,0,0,0,2024-12-16
EM106246,Welcome,Version_A,2025-03-03,Desktop,South,New,0,0,0,0,0,1,2025-03-03
EM106247,Newsletter,Version_B,2025-05-19,Desktop,South,New,1,0,0,0,0,0,2025-05-19
EM106248,Newsletter,Version_B,2025-04-26,Mobile,South,VIP,1,0,0,0,0,0,2025-04-21
EM106249,Welcome,Version_A,2025-03-10,Mobile,South,New,1,0,0,0,0,0,2025-03-10
EM106250,Promotional,Version_A,2025-05-03,Mobile,West,New,1,0,0,0,0,0,2025-04-28
EM106251,Welcome,Version_A,2024-12-22,Desktop,West,VIP,1,1,0,0,0,0,2024-12-16
EM106252,Promotional,Version_A,2025-02-11,Tablet,North,New,1,0,0,0,0,0,2025-02-10
EM106253,Welcome,Version_A,2025-02-12,Desktop,North,Returning,1,0,0,0,0,0,2025-02-10
EM106254,Promotional,Version_A,2025-03-04,Mobile,East,Returning,1,1,0,0,0,0,2025-03-03
EM106255,Promotional,Version_B,2025-02-07,Mobile,East,Returning,1,1,0,0,0,0,2025-02-03
EM106256,Promotional,Version_B,2025-03-18,Tablet,East,Returning,1,0,0,0,0,0,2025-03-17
EM106257,Promotional,Version_A,2025-06-03,Mobile,West,Returning,1,0,0,0,0,0,2025-06-02
EM106258,Newsletter,Version_A,2025-01-24,Desktop,North,Returning,1,1,0,0,0,0,2025-01-20
EM106259,Welcome,Version_B,2024-12-24,Mobile,North,New,0,0,0,0,0,1,2024-12-23
EM106260,Welcome,Version_A,2025-04-09,Desktop,West,Returning,1,0,0,0,0,0,2025-04-07
EM106261,Newsletter,Version_B,2025-03-08,Desktop,North,Returning,0,0,0,0,0,1,2025-03-03
EM106262,Welcome,Version_B,2025-03-31,Mobile,South,New,1,0,0,0,0,0,2025-03-31
EM106263,Newsletter,Version_B,2024-12-21,Desktop,North,New,1,1,0,0,0,0,2024-12-16
EM106264,Newsletter,Version_A,2025-01-04,Mobile,North,New,1,0,0,0,0,0,2024-12-30
EM106265,Promotional,Version_B,2025-02-27,Mobile,South,Returning,1,1,0,0,0,0,2025-02-24
EM106266,Newsletter,Version_B,2025-03-25,Mobile,East,New,1,0,0,0,0,0,2025-03-24
EM106267,Welcome,Version_B,2025-01-27,Mobile,East,Returning,1,0,0,0,0,0,2025-01-27
EM106268,Promotional,Version_B,2025-03-12,Mobile,East,New,1,0,0,0,0,0,2025-03-10
EM106269,Promotional,Version_A,2025-01-20,Desktop,West,New,1,0,0,0,0,0,2025-01-20
EM106270,Promotional,Version_A,2025-06-04,Mobile,South,New,1,0,0,0,0,0,2025-06-02
EM106271,Newsletter,Version_B,2025-02-17,Mobile,South,Returning,1,0,0,0,0,0,2025-02-17
EM106272,Welcome,Version_B,2025-04-07,Mobile,West,New,1,1,1,0,0,0,2025-04-07
EM106273,Promotional,Version_B,2024-12-20,Mobile,South,New,1,1,0,0,0,0,2024-12-16
EM106274,Promotional,Version_B,2025-01-21,Mobile,North,VIP,1,0,0,0,0,0,2025-01-20
EM106275,Promotional,Version_A,2025-06-03,Mobile,East,Returning,1,1,1,0,0,0,2025-06-02
EM106276,Promotional,Version_A,2025-02-09,Desktop,South,VIP,1,0,0,0,0,0,2025-02-03
EM106277,Promotional,Version_B,2025-02-22,Tablet,South,Returning,0,0,0,0,0,1,2025-02-17
EM106278,Newsletter,Version_A,2025-02-17,Desktop,East,VIP,1,0,0,0,0,0,2025-02-17
EM106279,Welcome,Version_B,2025-06-15,Mobile,West,Returning,1,1,1,0,0,0,2025-06-09
EM106280,Newsletter,Version_A,2025-04-05,Tablet,East,VIP,1,1,0,0,0,0,2025-03-31
EM106281,Promotional,Version_B,2025-01-18,Mobile,West,New,1,0,0,0,0,0,2025-01-13
EM106282,Newsletter,Version_B,2025-01-07,Mobile,West,New,1,0,0,0,0,0,2025-01-06
EM106283,Newsletter,Version_A,2025-01-21,Mobile,North,New,0,0,0,0,0,1,2025-01-20
EM106284,Welcome,Version_A,2024-12-17,Mobile,East,VIP,1,1,1,1,0,0,2024-12-16
EM106285,Promotional,Version_B,2025-06-11,Desktop,South,Returning,1,1,0,0,0,0,2025-06-09
EM106286,Newsletter,Version_B,2025-05-31,Mobile,West,New,1,0,0,0,0,0,2025-05-26
EM106287,Promotional,Version_B,2025-02-06,Desktop,North,Returning,1,0,0,0,0,0,2025-02-03
EM106288,Newsletter,Version_A,2025-02-18,Mobile,East,Returning,1,0,0,0,0,0,2025-02-17
EM106289,Promotional,Version_A,2025-04-08,Desktop,West,VIP,1,0,0,0,0,0,2025-04-07
EM106290,Welcome,Version_A,2025-02-12,Desktop,North,Returning,1,0,0,0,0,0,2025-02-10
EM106291,Promotional,Version_A,2024-12-29,Mobile,South,Returning,1,0,0,0,0,0,2024-12-23
EM106292,Newsletter,Version_B,2025-06-06,Desktop,West,New,1,0,0,0,0,0,2025-06-02
EM106293,Promotional,Version_B,2025-04-03,Desktop,West,Returning,1,0,0,0,0,0,2025-03-31
EM106294,Newsletter,Version_A,2025-06-15,Desktop,South,VIP,1,1,0,0,0,0,2025-06-09
EM106295,Newsletter,Version_A,2024-12-18,Desktop,South,Returning,1,1,1,1,0,0,2024-12-16
EM106296,Promotional,Version_A,2025-01-07,Desktop,South,Returning,1,1,0,0,0,0,2025-01-06
EM106297,Welcome,Version_B,2025-03-07,Mobile,West,New,1,0,0,0,0,0,2025-03-03
EM106298,Newsletter,Version_B,2025-03-18,Desktop,North,New,1,0,0,0,0,0,2025-03-17
EM106299,Promotional,Version_B,2025-03-27,Mobile,North,New,1,0,0,0,0,0,2025-03-24
EM106300,Newsletter,Version_A,2025-01-23,Mobile,South,Returning,1,1,0,0,0,0,2025-01-20
EM106301,Promotional,Version_B,2025-01-10,Desktop,North,Returning,1,1,0,0,0,0,2025-01-06
EM106302,Promotional,Version_A,2025-06-12,Mobile,South,VIP,1,1,0,0,0,0,2025-06-09
EM106303,Newsletter,Version_A,2025-01-20,Mobile,South,Returning,1,0,0,0,0,0,2025-01-20
EM106304,Promotional,Version_B,2024-12-15,Mobile,East,New,1,0,0,0,0,0,2024-12-09
EM106305,Promotional,Version_B,2025-04-30,Mobile,North,New,1,0,0,0,0,0,2025-04-28
EM106306,Promotional,Version_A,2025-05-09,Mobile,West,Returning,0,0,0,0,0,1,2025-05-05
EM106307,Promotional,Version_A,2025-04-16,Tablet,East,Returning,1,1,0,0,0,0,2025-04-14
EM106308,Promotional,Version_A,2025-01-22,Mobile,South,Returning,1,0,0,0,0,0,2025-01-20
EM106309,Newsletter,Version_A,2025-01-13,Desktop,East,Returning,1,0,0,0,0,0,2025-01-13
EM106310,Promotional,Version_B,2025-01-03,Mobile,South,New,1,1,0,0,0,0,2024-12-30
EM106311,Promotional,Version_B,2025-05-06,Desktop,South,New,1,0,0,0,0,0,2025-05-05
EM106312,Promotional,Version_A,2025-02-16,Tablet,South,New,1,0,0,0,0,0,2025-02-10
EM106313,Promotional,Version_A,2025-04-12,Mobile,North,New,1,0,0,0,0,0,2025-04-07
EM106314,Promotional,Version_A,2025-05-16,Desktop,South,Returning,1,0,0,0,0,0,2025-05-12
EM106315,Newsletter,Version_B,2025-06-09,Tablet,South,Returning,1,1,0,0,1,0,2025-06-09
EM106316,Newsletter,Version_A,2025-02-19,Desktop,North,VIP,1,0,0,0,0,0,2025-02-17
EM106317,Promotional,Version_B,2025-04-15,Mobile,North,VIP,1,0,0,0,0,0,2025-04-14
EM106318,Promotional,Version_A,2025-01-09,Desktop,South,Returning,1,0,0,0,0,0,2025-01-06
EM106319,Welcome,Version_B,2025-06-05,Desktop,North,Returning,1,1,1,0,0,0,2025-06-02
EM106320,Promotional,Version_B,2025-04-19,Mobile,West,Returning,1,0,0,0,0,0,2025-04-14
EM106321,Promotional,Version_B,2024-12-20,Mobile,West,New,1,0,0,0,0,0,2024-12-16
EM106322,Promotional,Version_B,2025-01-15,Mobile,South,VIP,1,0,0,0,0,0,2025-01-13
EM106323,Promotional,Version_B,2024-12-31,Mobile,East,Returning,1,0,0,0,0,0,2024-12-30
EM106324,Welcome,Version_B,2025-06-06,Desktop,North,VIP,1,0,0,0,0,0,2025-06-02
EM106325,Welcome,Version_A,2025-02-05,Mobile,East,VIP,1,1,1,0,0,0,2025-02-03
EM106326,Newsletter,Version_A,2025-03-24,Mobile,West,Returning,1,0,0,0,0,0,2025-03-24
EM106327,Promotional,Version_A,2025-04-25,Desktop,South,New,1,1,1,0,0,0,2025-04-21
EM106328,Promotional,Version_B,2025-04-03,Mobile,West,Returning,1,0,0,0,0,0,2025-03-31
EM106329,Welcome,Version_B,2025-05-19,Mobile,North,Returning,1,0,0,0,0,0,2025-05-19
EM106330,Welcome,Version_A,2025-02-23,Mobile,North,Returning,1,0,0,0,0,0,2025-02-17
EM106331,Newsletter,Version_B,2025-05-07,Mobile,South,New,1,1,0,0,0,0,2025-05-05
EM106332,Promotional,Version_B,2025-03-25,Mobile,North,Returning,1,1,0,0,0,0,2025-03-24
EM106333,Promotional,Version_B,2025-05-30,Mobile,North,VIP,1,0,0,0,0,0,2025-05-26
EM106334,Welcome,Version_B,2025-03-15,Mobile,North,VIP,1,0,0,0,0,0,2025-03-10
EM106335,Newsletter,Version_B,2025-05-21,Desktop,East,New,1,0,0,0,0,0,2025-05-19
EM106336,Welcome,Version_A,2025-02-09,Desktop,South,VIP,1,0,0,0,0,0,2025-02-03
EM106337,Welcome,Version_A,2025-02-08,Mobile,South,New,1,0,0,0,0,0,2025-02-03
EM106338,Promotional,Version_B,2025-05-30,Desktop,South,Returning,1,0,0,0,0,0,2025-05-26
EM106339,Promotional,Version_A,2025-04-20,Desktop,North,New,1,0,0,0,0,0,2025-04-14
EM106340,Welcome,Version_A,2025-06-02,Mobile,North,VIP,1,0,0,0,0,0,2025-06-02
EM106341,Promotional,Version_B,2025-01-01,Tablet,North,Returning,1,0,0,0,0,0,2024-12-30
EM106342,Promotional,Version_B,2025-02-27,Tablet,South,New,1,0,0,0,0,0,2025-02-24
EM106343,Newsletter,Version_B,2025-01-05,Mobile,East,New,1,0,0,0,0,0,2024-12-30
EM106344,Promotional,Version_A,2025-04-25,Mobile,West,New,1,0,0,0,0,0,2025-04-21
EM106345,Welcome,Version_B,2024-12-17,Mobile,South,Returning,1,0,0,0,0,0,2024-12-16
EM106346,Promotional,Version_A,2025-01-07,Mobile,South,VIP,1,0,0,0,0,0,2025-01-06
EM106347,Newsletter,Version_A,2025-02-04,Tablet,East,Returning,1,1,1,0,0,0,2025-02-03
EM106348,Promotional,Version_B,2025-02-19,Tablet,West,Returning,1,0,0,0,0,0,2025-02-17
EM106349,Newsletter,Version_A,2025-04-16,Mobile,West,Returning,1,0,0,0,0,0,2025-04-14
EM106350,Welcome,Version_A,2025-01-14,Desktop,North,VIP,1,0,0,0,0,0,2025-01-13
EM106351,Promotional,Version_B,2025-02-05,Desktop,West,Returning,1,0,0,0,0,0,2025-02-03
EM106352,Welcome,Version_A,2025-04-14,Mobile,North,New,1,0,0,0,0,0,2025-04-14
EM106353,Promotional,Version_B,2025-05-26,Desktop,South,Returning,1,0,0,0,0,0,2025-05-26
EM106354,Newsletter,Version_B,2025-01-14,Tablet,East,New,1,1,0,0,0,0,2025-01-13
EM106355,Newsletter,Version_B,2025-02-28,Mobile,South,VIP,1,0,0,0,0,0,2025-02-24
EM106356,Promotional,Version_A,2025-05-01,Mobile,West,New,1,0,0,0,0,0,2025-04-28
EM106357,Promotional,Version_B,2025-03-08,Mobile,South,New,1,1,1,0,0,0,2025-03-03
EM106358,Newsletter,Version_A,2025-05-09,Mobile,East,New,1,1,0,0,0,0,2025-05-05
EM106359,Promotional,Version_B,2025-04-01,Mobile,East,Returning,1,1,0,0,0,0,2025-03-31
EM106360,Welcome,Version_A,2025-02-08,Mobile,North,New,1,1,0,0,0,0,2025-02-03
EM106361,Promotional,Version_A,2025-01-19,Mobile,South,VIP,1,0,0,0,0,0,2025-01-13
EM106362,Welcome,Version_B,2025-02-03,Desktop,East,New,1,0,0,0,0,0,2025-02-03
